,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
11061,RMJ144452.3+225808.8,221.21777291022224,22.96912249360238,0.4560855,46.63867,1.4417946,0.44994584,0.0,26.174932,20.807823,19.154045,18.449564,18.041887,33.76798
11070,RMJ143457.4+064733.7,218.73911514073382,6.792705393941303,0.46755707,49.323547,1.6629729,0.45042244,0.0,23.391928,20.710625,18.998413,18.190552,17.80922,32.669888
11071,RMJ113558.2+183508.7,173.99253175768845,18.585746188774404,0.4882083,54.0831,1.6933379,0.52210146,0.0,23.275105,21.677954,19.545212,18.600134,18.075714,29.25938
11072,RMJ014015.9-025859.2,25.066141642027603,-2.9831090233009054,0.53395844,58.308723,2.3721561,0.5228319,0.0,23.583012,21.582897,19.885498,18.879353,18.369143,28.727522
11073,RMJ133441.9+025250.6,203.6745323171575,2.8807086121821897,0.5029601,52.191483,1.8317689,0.52818155,0.0,24.229406,21.870104,20.036627,19.137518,18.658815,29.536564
11076,RMJ104016.0+543753.5,160.06667866853735,54.63151855591561,0.49351472,50.406647,1.7274994,0.46145156,0.0,24.79253,20.46206,18.739614,17.870342,17.449783,41.277233
11079,RMJ140838.7+035635.0,212.16137643067412,3.9430463279483265,0.46208304,48.51503,1.5405458,0.49035814,0.0,26.090734,21.391464,19.511484,18.632393,18.239012,27.022404
11087,RMJ165424.5+444210.9,253.6019995696614,44.70301463308046,0.4796512,49.842216,1.6383337,0.4749148,0.0,26.703001,20.568092,18.760328,17.867895,17.425097,37.836597
11088,RMJ163942.5+335509.2,249.92719600705558,33.91922542475122,0.4440614,41.3757,1.3121337,0.45148686,0.0,27.39122,20.830555,19.08044,18.273354,17.940674,29.2087
11089,RMJ145756.1+072009.4,224.48371308537418,7.335942808279525,0.33828992,31.97864,0.99426705,0.3105913,0.0,21.264393,19.823536,18.112465,17.510815,17.109678,20.17424
11101,RMJ222421.2-003120.1,336.08819222564426,-0.5222366997280803,0.41802505,39.499344,1.300218,0.4065875,0.0,21.827679,20.075012,18.38763,17.734163,17.280506,26.465425
11102,RMJ134139.8+373146.4,205.41591243737204,37.52955403184614,0.37949273,39.240005,1.0315474,0.3680808,0.0,22.553743,20.15198,18.347904,17.746748,17.356686,22.25021
11108,RMJ104718.1+461611.4,161.82553954893046,46.26982742377225,0.39331922,37.119568,1.1550126,0.386095,0.0,23.749193,20.529175,18.71801,18.098438,17.72084,22.69819
11110,RMJ103237.0+325624.5,158.15415031319492,32.940144442179076,0.45420742,54.70855,1.5207535,0.45204702,0.0,22.188377,20.94191,18.999378,18.166063,17.708593,30.472675
11111,RMJ101813.5+245141.3,154.55608758977573,24.861467198645474,0.40271083,35.79238,1.1961597,0.3994085,0.0,23.045923,20.145508,18.352217,17.682196,17.263575,24.409729
11113,RMJ211623.3+011231.2,319.0972381311828,1.208662045723707,0.39021847,38.553535,1.1455321,0.37210235,0.0,21.98231,20.053223,18.237022,17.64259,17.177895,30.420544
11114,RMJ125729.7+011856.9,194.37386558022087,1.3158024675950941,0.3573041,31.97864,1.0052229,0.35345456,0.0,21.534904,20.789299,18.84358,18.271776,17.850811,21.26505
11115,RMJ135724.3+120040.9,209.3513368682519,12.01137374023836,0.37175882,31.154871,1.015945,0.37015012,0.0,25.368835,19.914162,18.213121,17.557238,17.301226,23.509457
11117,RMJ024245.4-022535.2,40.68896726668167,-2.4264458417876753,0.556702,72.23652,3.0641172,0.53392446,0.0,24.237482,21.28669,19.717222,18.72742,18.238245,35.116627
11118,RMJ003638.5+053644.1,9.16051838571326,5.612245596236979,0.3964158,33.153275,1.1542009,0.37164205,0.0,22.272806,20.870033,19.014023,18.402977,17.970043,23.45794
11121,RMJ122049.7+643432.0,185.2068923411444,64.57554606177132,0.41867256,43.252068,1.2457405,0.42097008,0.0,22.119678,20.456358,18.736929,18.063005,17.5635,26.040611
11125,RMJ145625.4+093516.8,224.10596216087407,9.587994806464538,0.3366033,31.627775,0.9943762,0.3282094,0.0,24.318792,20.407429,18.600407,17.994293,17.670187,23.970654
11126,RMJ212507.7+071700.2,321.2820494981789,7.283376790936826,0.4046453,33.549904,1.1750731,0.3926583,0.0,26.119934,21.055315,19.313387,18.639597,18.23148,24.674603
11129,RMJ095628.7+283903.7,149.1197548761608,28.651014924632737,0.40344775,39.697655,1.2009054,0.40259358,0.0,24.518906,20.257793,18.561008,17.89118,17.586992,27.781218
11137,RMJ095956.9+001923.4,149.98689486025867,0.32317060394809544,0.5569441,69.216034,2.501985,0.5441054,0.0,26.390469,21.665886,19.89394,18.843632,18.358793,28.743118
11139,RMJ124648.9-003109.7,191.7038236400323,-0.5193670623691474,0.4638413,44.182617,1.5320115,0.4490553,0.0,22.644077,20.702673,18.981203,18.142506,17.728159,33.90459
11142,RMJ010427.4+061504.9,16.1142166515624,6.251359345524549,0.4479324,47.66075,1.5052147,0.4581224,0.0,24.077322,20.933655,19.05573,18.227768,17.95834,30.649635
11144,RMJ092833.2+111340.5,142.1382144330149,11.227903454941194,0.37226036,36.73819,1.0134466,0.36188447,0.0,22.635668,19.430708,17.735744,17.129568,16.72643,26.071985
11145,RMJ100347.5+512419.2,150.9477095728746,51.405327866095185,0.4242282,43.724968,1.2716981,0.4530992,0.0,22.831545,20.361338,18.565868,17.827648,17.36339,29.3262
11148,RMJ021707.2-092114.8,34.27986093760422,-9.354119356259865,0.46093744,45.021645,1.5513438,0.4404404,0.0,24.147158,21.02817,19.329245,18.497759,18.116066,32.46969
11149,RMJ095015.7+622445.9,147.56554034276294,62.412754595707774,0.41726914,30.361612,1.2266293,0.41321063,0.0,24.11254,20.954323,19.088339,18.395075,17.991278,25.949526
11152,RMJ103003.2+455742.7,157.5131921073354,45.96187311149134,0.37371096,30.605692,1.0168422,0.36781147,0.0,22.102661,19.87055,18.101452,17.487108,17.116167,28.474554
11153,RMJ141418.8+405225.6,213.578330914828,40.87376931501892,0.3593606,38.782356,1.1554021,0.3767862,0.0,22.66603,19.528122,17.65621,17.040112,16.617506,25.241606
11155,RMJ015156.6+023540.1,27.985653724506392,2.5944832688560866,0.36362708,30.742987,0.99673724,0.35955742,0.0,21.591238,20.08165,18.340284,17.751308,17.294724,23.114136
11156,RMJ234507.3-011013.0,356.2802358098496,-1.1702746446918688,0.4232731,41.83335,1.2729282,0.41734448,0.0,24.759214,21.13383,19.354141,18.718554,18.443495,26.641447
11157,RMJ112855.6+541512.9,172.231699766948,54.253582244142116,0.3525262,30.209063,0.99893266,0.33954677,0.0,21.62014,19.864122,18.163269,17.542124,17.13558,24.113308
11159,RMJ125800.4+365045.3,194.50166855746477,36.84592113303852,0.33611813,30.315847,0.9958678,0.32374057,0.0,22.12603,19.837326,18.175095,17.587587,17.25106,21.277287
11160,RMJ165133.0+422930.9,252.88761704681718,42.49192951693381,0.4623602,38.797615,1.4997461,0.45447475,0.0,22.807495,20.727537,19.059278,18.29985,17.870073,29.947
11164,RMJ154013.3+092841.2,235.05528929016114,9.478108877524098,0.3522952,31.5515,0.9963772,0.3367657,0.0,22.81631,20.031275,18.212055,17.636276,17.294062,24.104658
11165,RMJ125705.7+020617.0,194.27384833898577,2.1047350188062635,0.42647305,44.197876,1.3768947,0.41999,0.0,23.477388,21.022861,19.318722,18.60993,18.08167,29.744051
11166,RMJ123316.7+170950.1,188.31976859170373,17.163916928532874,0.52054393,61.191917,2.0199566,0.52535045,0.0,25.731876,21.846624,20.35737,19.41619,18.935587,36.68022
11167,RMJ090122.4+181432.3,135.3432094174073,18.242316491451085,0.33556852,30.559927,0.994258,0.34612194,0.0,21.764296,19.262943,17.610296,17.007318,16.687931,20.104765
11169,RMJ234017.6+005314.6,355.07339889668606,0.887379932813086,0.3958104,36.41784,1.1751552,0.35286713,0.0,21.638075,20.627691,18.91267,18.290071,17.913517,25.102495
11171,RMJ150027.8+441126.4,225.11594064051667,44.19067138732758,0.32127565,31.353186,0.9982995,0.31362283,0.0,21.018953,19.047285,17.40458,16.783323,16.450657,25.021696
11172,RMJ093848.7+002038.4,144.70276285872757,0.34399522556140205,0.36941582,30.041258,1.1105641,0.3537585,0.0,22.548134,20.614864,18.876635,18.20287,17.946045,22.185995
11176,RMJ152700.1+102848.4,231.75054762772635,10.480112952871497,0.4734654,54.40345,1.6475291,0.45919478,0.0,23.613085,21.250532,19.654133,18.846455,18.329792,30.067314
11180,RMJ125814.0-013057.0,194.55825986176794,-1.5158458246991275,0.3715402,33.183784,1.0905753,0.38640913,0.0,26.319395,20.458635,18.64511,17.963259,17.562874,20.297375
11182,RMJ125413.0+175748.5,193.55423529581867,17.963486032328973,0.37072054,32.771896,1.0098603,0.38013,0.0,23.356691,20.308125,18.545603,17.928947,17.546286,20.459145
11183,RMJ003501.4+035012.0,8.75602884371881,3.836653846090751,0.43503633,39.072205,1.3542378,0.46376655,0.0,23.438873,20.944778,19.146378,18.374872,17.89955,24.102777
11191,RMJ091445.8+001048.8,138.69104003308598,0.18022925564206843,0.5324867,64.13612,2.2301464,0.5329346,0.0,23.616066,21.139576,19.27085,18.245556,17.688244,37.901524
11192,RMJ134958.0+344104.8,207.4916433446591,34.68465908771889,0.5555516,61.878387,2.2904844,0.5438936,0.0,22.264408,21.093424,19.408386,18.298155,17.972507,31.16288
11193,RMJ074016.4+371641.2,115.06817665952309,37.278120750709185,0.44905537,51.123634,1.5633326,0.4428734,0.0,25.621927,21.034504,19.397745,18.629108,18.19559,28.611813
11195,RMJ160000.1+134823.4,240.00025828798167,13.806489520318047,0.48177287,50.360886,1.7345572,0.4942854,0.0,25.116636,21.025444,19.177246,18.306149,17.826216,32.878704
11196,RMJ213406.1-003121.2,323.52523437942284,-0.5225594705273567,0.2298493,30.117533,1.1724678,0.22918148,0.0,20.345882,18.181656,16.726828,16.216824,15.881962,21.655634
11197,RMJ094060.0+033720.6,145.24999307914476,3.6224011160556575,0.489002,59.89524,1.7744929,0.4828702,0.0,23.59881,21.52163,19.926853,19.041458,18.559137,33.08685
11200,RMJ153042.6+202107.8,232.67766726073094,20.35215566630337,0.45814088,36.53988,1.6492771,0.475477,0.0,22.741829,20.447315,18.790066,17.89673,17.488235,19.40637
11202,RMJ155543.8+140417.7,238.93254090643637,14.071585987956773,0.4132705,41.02484,1.2244993,0.42234135,0.0,22.536747,21.09318,19.38167,18.685684,18.34416,33.9973
11207,RMJ122723.4+090811.5,186.8473476866855,9.136541609976337,0.37443435,38.156906,1.087594,0.3983831,0.0,23.213657,20.683031,18.815401,18.1576,17.681551,25.657457
11210,RMJ123045.6+001417.9,187.69013098051778,0.23830214085248788,0.40016118,35.31948,1.097439,0.40747342,0.0,25.937227,20.763943,19.069817,18.390614,17.988455,19.633627
11212,RMJ113011.5+013827.4,172.54780536365092,1.640933647933331,0.44104835,49.170998,1.5580751,0.44969055,0.0,23.29219,20.564365,18.843678,18.108572,17.733213,30.873388
11213,RMJ083702.3+142628.0,129.25978831799478,14.441106779102357,0.3684057,38.294197,1.018957,0.34314367,0.0,23.853367,19.747837,17.992996,17.37419,16.942137,30.181334
11218,RMJ123219.1+131505.1,188.07939973484534,13.251411962511662,0.3972444,39.667145,1.0701097,0.39186293,0.0,22.630875,19.961777,18.223637,17.571962,17.167683,27.878908
11220,RMJ095225.2+435608.9,148.10510206828906,43.93580469608295,0.5540101,54.11361,2.3916063,0.5512973,0.0,23.184488,22.380909,20.652117,19.737974,19.261396,25.906311
11222,RMJ003140.2+080844.5,7.917421787363423,8.145689877537134,0.44125694,36.35682,1.4745347,0.45399737,0.0,25.75414,20.967861,19.351946,18.59247,18.286648,24.526714
11223,RMJ221105.6+045042.5,332.7732242721015,4.845130650354594,0.40968788,37.928078,1.2439203,0.40518877,0.0,22.269753,20.80213,18.988277,18.276867,17.891085,25.094616
11224,RMJ130836.5+120815.7,197.15210828659326,12.137691932460807,0.41331983,34.358414,1.121993,0.4240826,0.0,22.95687,20.691319,19.012976,18.287415,18.003716,22.777885
11226,RMJ234359.0+032056.4,355.9960374896406,3.348986617589418,0.47667193,42.33677,1.6062675,0.4537912,0.0,24.123188,21.052753,19.34922,18.510962,18.146662,26.126274
11227,RMJ085647.5+213708.9,134.19781071285198,21.61914122202255,0.38751084,31.5515,1.0664475,0.38399282,0.0,22.135063,20.29321,18.556108,17.899378,17.458782,23.134247
11230,RMJ092648.9+052429.6,141.70365407225194,5.408232974294886,0.4811999,56.188286,1.8812466,0.45967335,0.0,21.2305,20.059336,18.595795,17.804962,17.42279,38.233505
11237,RMJ074644.4+222438.9,116.68501789807209,22.41081575573717,0.48510948,67.55324,1.9659283,0.4875424,0.0,22.957405,21.010454,19.0163,18.15278,17.717428,39.94878
11239,RMJ132103.9+541546.0,200.26621897840863,54.26278994732442,0.36320063,30.483652,0.9959999,0.36399928,0.0,21.660128,19.802069,18.156666,17.536049,17.190012,21.70426
11241,RMJ170658.5+301242.1,256.7437985441017,30.211680878254235,0.3512159,32.176956,0.9944006,0.34673828,0.0,22.530754,20.356918,18.382635,17.843397,17.50425,22.788115
11251,RMJ093641.9+062755.3,144.17439972873836,6.465368735346376,0.4275666,45.296234,1.365673,0.45880055,0.0,23.773733,21.346306,19.375364,18.55584,18.20376,25.475042
11256,RMJ095646.4+342146.0,149.19318859638253,34.36277506328853,0.42350984,39.102715,1.2094679,0.41474292,0.0,21.699562,20.147055,18.462002,17.764088,17.351095,29.920094
11257,RMJ132933.7+131836.5,202.3904329148329,13.310134871803255,0.3765462,31.91762,1.0422103,0.38998783,0.0,22.90249,19.972137,18.111555,17.490973,17.09836,23.569683
11259,RMJ083925.3+550524.6,129.85525048737873,55.090153723009266,0.4355101,41.69606,1.4272928,0.42876235,0.0,22.655558,20.749592,19.046902,18.280285,18.00346,25.919855
11264,RMJ121114.6+130611.5,182.81076651461171,13.103188669590615,0.42263836,42.77916,1.3081207,0.45162225,0.0,26.538988,20.901213,18.953169,18.195114,17.84687,32.58818
11266,RMJ112952.4+405031.1,172.46817830600554,40.84198501062968,0.330012,34.190613,0.9947087,0.3222496,0.0,21.425058,20.00228,18.482197,17.926365,17.599989,23.23098
11267,RMJ162945.9+294236.1,247.44116532296783,29.71003024395193,0.3769115,35.28897,1.00755,0.3862896,0.0,24.17879,20.489697,18.522057,17.889587,17.48935,26.003408
11269,RMJ162205.1+341812.4,245.52136484682993,34.30344704865808,0.35427147,30.712477,0.9996234,0.3614916,0.0,25.796137,20.375956,18.570358,17.964285,17.619837,19.577585
11273,RMJ103527.3+301006.4,158.86364104173919,30.168452178586065,0.39525917,34.205864,1.2082524,0.35231924,0.0,22.974382,20.042635,18.298927,17.648344,17.269547,21.723873
11274,RMJ120502.7+462851.7,181.26104660469423,46.48102704557522,0.49998984,52.344032,1.7826985,0.49492654,0.0,24.110384,21.248932,19.532677,18.640165,18.179096,35.698967
11275,RMJ022932.4-003307.7,37.3848295788643,-0.552126694968148,0.3603132,30.437887,1.0162058,0.3634413,0.0,25.72796,21.128452,19.369595,18.786802,18.368774,17.551594
11276,RMJ160348.3+141818.3,240.9510844699585,14.305091159427928,0.50306225,40.948563,2.0221786,0.49810746,0.0,23.454227,21.912577,19.975079,19.120533,18.615461,18.995789
11281,RMJ122154.1+041720.6,185.475240148139,4.289066682323022,0.3948744,33.473625,1.1474203,0.38859257,0.0,23.049719,20.0994,18.30364,17.656446,17.255276,23.524559
11282,RMJ110201.2+121402.2,165.50485357110728,12.233955040611404,0.43549252,41.90963,1.4330046,0.4391582,0.0,21.207422,20.878458,19.170961,18.5067,17.995544,27.547358
11284,RMJ012715.0+223236.5,21.812308082450727,22.543477958554003,0.23213524,30.575182,0.99624485,0.23278414,0.0,21.367771,18.935389,17.5121,17.01383,16.67855,19.58206
11286,RMJ084417.5+161123.6,131.07279765185044,16.18988938778371,0.47570106,45.936943,1.5642607,0.47140557,0.0,22.422306,20.641335,18.970049,18.074644,17.65662,32.13387
11291,RMJ003630.1+013646.8,9.12555433590212,1.6129932379837248,0.3700988,32.649857,0.99815255,0.36335662,0.0,21.752878,20.216366,18.504883,17.916664,17.49968,24.029898
11299,RMJ103249.6+541808.5,158.20670592504655,54.30235249249763,0.46873382,45.708115,1.594646,0.4626621,0.0,23.985209,20.526077,18.905954,18.074514,17.702572,28.604158
11300,RMJ151629.5+473035.4,229.12310353745434,47.50983379875124,0.46833113,57.729034,1.6524643,0.49136382,0.0,24.81274,20.566673,18.64088,17.85218,17.281826,31.256338
11301,RMJ170837.2+254838.3,257.15496848241116,25.81065005180121,0.32014346,33.763474,0.9909128,0.33208853,0.0,24.111568,20.276407,18.54635,17.967924,17.711758,23.36222
11316,RMJ124816.4+054419.8,192.06819488728425,5.738835338028167,0.43548283,37.684,1.2926223,0.42808315,0.0,21.952654,20.45451,18.658167,17.978155,17.506649,27.976652
11317,RMJ221459.1+102136.9,333.74608661843354,10.360253531697051,0.3100993,32.329506,0.9973561,0.30672866,0.0,20.923788,19.570755,17.933437,17.362158,16.961416,21.766539
11322,RMJ122944.0+381702.5,187.43346773698806,38.284029362203356,0.4993576,54.75432,1.830137,0.48225337,0.0,22.133709,20.844591,19.125767,18.260317,17.863098,34.359566
11325,RMJ140746.6+204545.7,211.94418114568123,20.762696056466023,0.41064942,36.43309,1.2153224,0.4071499,0.0,22.981714,20.62808,18.90134,18.237,17.779545,27.990221
11326,RMJ120242.4-012345.8,180.6766392279395,-1.396068614804777,0.25089163,30.575182,1.0399218,0.24803124,0.0,20.497156,18.375462,16.930279,16.38844,16.049261,24.596003
11329,RMJ080143.7+284930.1,120.43212792916779,28.82501675553725,0.3716443,35.50254,1.0251496,0.3630917,0.0,21.236368,20.05125,18.162285,17.516207,17.210516,24.548498
11330,RMJ221654.6+113622.8,334.22747397356295,11.60634094511668,0.42278358,43.724968,1.3820364,0.4037373,0.0,23.30429,21.195665,19.315704,18.61145,18.177763,28.87703
11334,RMJ001611.6+071919.9,4.048306624807026,7.32219485082686,0.42558506,50.437157,1.3637738,0.42179805,0.0,21.805056,20.275562,18.610184,17.890759,17.498396,33.039925
11335,RMJ134114.2+015918.8,205.30904065633442,1.98855504662181,0.43228653,42.38253,1.3393532,0.43084717,0.0,25.826447,20.503132,18.931807,18.199604,17.850935,25.891617
11336,RMJ135243.1+334623.0,208.1794688312773,33.77306884004064,0.53927517,57.530724,2.34041,0.52819943,0.0,23.350864,21.677689,19.877642,19.000387,18.529127,29.542854
11339,RMJ015805.0-005853.0,29.520850840598087,-0.9814024583720726,0.52185524,52.74066,2.0582244,0.53265417,0.0,22.111982,21.732521,19.750624,18.69247,18.260761,32.93195
11340,RMJ120046.4+320301.2,180.19317588553065,32.05033212880339,0.4362838,34.022804,1.4301189,0.41853467,0.0,22.487011,20.60752,18.895018,18.193798,17.70588,22.00002
11341,RMJ213156.0+030316.1,322.9835135529427,3.054465436059069,0.3833699,40.353622,1.1153815,0.3684857,0.0,21.842216,20.600784,18.864552,18.274456,17.871048,33.773014
11345,RMJ103748.9+401439.5,159.45372813481532,40.24431271767809,0.35542306,32.863426,0.99501735,0.36637333,0.0,21.343044,19.981392,18.341171,17.750978,17.371407,18.803246
11346,RMJ095100.2+003905.0,147.75072050315333,0.6513807985723975,0.50891346,56.813736,2.163134,0.50262976,0.0,22.234776,21.073475,19.55006,18.610708,18.194317,38.997173
11353,RMJ091440.7-014402.9,138.66958535434256,-1.7341266528338708,0.49613577,64.79209,2.1535327,0.48587438,0.0,25.791964,20.833038,19.201788,18.306074,17.816246,44.883926
11354,RMJ094118.2+391444.2,145.32571620622443,39.24562398157956,0.56072706,67.76681,2.8402307,0.53865135,0.0,24.764914,20.54528,18.880577,17.899172,17.274433,38.428802
11355,RMJ143322.5+112224.7,218.34370951196195,11.373518257902598,0.41213748,35.8534,1.1486238,0.40368527,0.0,21.414236,19.668756,17.968801,17.315886,16.909319,24.808996
11356,RMJ140949.9+650643.1,212.4579202661962,65.11197185409506,0.3763275,31.292166,1.04793,0.362107,0.0,23.483,20.42488,18.664291,18.000097,17.606537,24.992495
11361,RMJ142556.5-030300.3,216.4853984200494,-3.050080437150746,0.38695905,33.427864,1.1667238,0.3284126,0.0,22.320036,20.815014,19.068876,18.414091,18.02712,27.699162
11362,RMJ100223.1-005105.9,150.59606661987144,-0.8516391593518444,0.48479927,61.985176,1.8373426,0.5032927,0.0,26.622225,21.279629,19.644178,18.68838,18.4509,31.693884
11363,RMJ215639.7+044733.7,329.16536455602466,4.792691684035636,0.41417468,35.151672,1.3067296,0.36814755,0.0,22.527237,20.646505,18.7647,18.044006,17.609077,26.290651
11364,RMJ144306.1+202719.0,220.77528946270382,20.455288610857394,0.3778621,32.115936,1.0445312,0.3881705,0.0,26.39658,21.442987,19.540337,18.8989,18.701057,25.040874
