,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
9728,RMJ020138.8+304012.0,30.41168372365695,30.67000525488165,0.3621939,33.458374,1.1261532,-1.0,0.0,22.874062,20.167194,18.5515,17.906662,17.5236,29.603365
9729,RMJ012946.7-094905.9,22.44444698202635,-9.818315142118044,0.47557983,47.58448,1.7605647,0.44986477,0.0,21.559044,20.465826,18.85797,18.067549,17.59605,30.945715
9731,RMJ104420.1+064507.6,161.08378818876673,6.752106333951719,0.32860556,34.205864,1.0222481,0.30105525,0.0,23.853384,19.870214,18.248161,17.659817,17.340343,32.52828
9732,RMJ160151.2+182820.2,240.46325289949226,18.472263928265598,0.38208917,36.40258,1.1172708,0.36380243,0.0,21.905605,20.327589,18.616676,17.972021,17.671339,25.485174
9734,RMJ152635.7+214734.6,231.64872359202076,21.79294871652732,0.4704316,55.562828,1.7298415,-1.0,0.0,22.76705,22.847036,20.277784,19.41923,19.058872,24.52635
9735,RMJ124635.4+351630.0,191.64761765275964,35.27498984947759,0.5100033,49.201508,1.8739556,-1.0,0.0,24.412994,21.639378,19.83343,18.95829,18.447939,28.80464
9736,RMJ105734.1+325636.4,164.39220470962846,32.94344776009577,0.468898,55.34926,1.6520605,-1.0,0.0,22.663166,21.44279,19.578632,18.796934,18.418253,30.27878
9737,RMJ141326.1-023751.7,213.3587133314083,-2.631024527749074,0.47483352,48.10315,1.7856879,0.46576425,0.0,23.62753,21.874043,20.079683,19.25973,18.884636,23.182022
9738,RMJ152527.6+423848.5,231.36503502949603,42.64680842534859,0.31452075,31.932875,0.99573404,0.2803884,0.0,21.49909,19.80543,18.299194,17.74566,17.49043,25.387728
9740,RMJ105441.6+051657.9,163.67332471927756,5.282740921443592,0.3779972,34.73979,1.0678192,0.37470672,0.0,21.811558,20.224266,18.405617,17.759491,17.429796,25.427752
9742,RMJ075519.7+461809.3,118.83194354554661,46.3025749347836,0.46200222,46.547142,1.6863904,0.4658521,0.0,23.125114,21.519442,19.52476,18.692266,18.204983,25.618471
9743,RMJ091819.0+071217.3,139.57909830574494,7.204805814639035,0.40020725,42.87069,1.1646154,0.42556423,0.0,23.524063,21.246777,19.410269,18.744719,18.270876,28.260208
9745,RMJ133733.9+122610.9,204.39133411087542,12.436349539448603,0.35975313,31.383696,0.995861,0.37071195,0.0,24.97834,20.182558,18.426844,17.843243,17.44851,22.232035
9746,RMJ012521.9+232550.9,21.34139703792465,23.430799563246715,0.354083,36.95176,1.0571831,0.3107771,0.0,21.417492,19.613022,17.950623,17.414469,17.034496,28.740446
9747,RMJ112322.3+653825.6,170.84301060143332,65.64044354283078,0.38172674,34.83132,1.0868967,-1.0,0.0,24.821625,21.633873,19.910908,19.21378,18.8617,20.783522
9751,RMJ134919.3-004133.2,207.33054956117388,-0.6925532189719891,0.52061933,64.74632,1.9988112,0.52179044,0.0,24.387148,21.0393,19.304619,18.305695,17.914104,47.830894
9752,RMJ142242.7+034202.6,215.67810622775895,3.700732925848192,0.36311468,39.712914,1.1860476,-1.0,0.0,24.694935,20.92995,18.877012,18.311861,17.878273,20.064325
9753,RMJ012600.1+240747.7,21.500554071245233,24.129905287784716,0.5031915,66.01249,2.0801861,-1.0,0.0,22.819157,20.957846,19.15589,18.237457,17.823713,32.017162
9757,RMJ222054.8+105651.3,335.22817637298385,10.947572107948568,0.43289465,49.872726,1.7086287,0.41141078,0.0,22.403782,20.268894,18.569294,17.86562,17.44072,25.843712
9758,RMJ233544.8+104314.9,353.93685253527565,10.72081371488075,0.3202573,31.231146,1.0137476,-1.0,0.0,20.295439,19.28303,18.144587,17.651968,17.312147,21.73594
9759,RMJ164208.9+444645.8,250.53706354819042,44.77940259529507,0.35314542,35.334732,0.99391043,-1.0,0.0,22.703983,20.591064,19.143663,18.601368,18.181536,23.650747
9761,RMJ001537.0+014956.7,3.9040483980987233,1.8324052191470253,0.3395074,33.610924,1.0001955,-1.0,0.0,22.73336,20.572153,18.924047,18.31932,17.968513,29.65709
9762,RMJ154209.3+075419.9,235.53894369860836,7.905517756159504,0.34639415,34.999123,1.0084187,0.36262664,0.0,26.51157,20.848665,19.044966,18.459515,18.15804,21.67685
9763,RMJ001910.9+090217.6,4.795275439029865,9.038215787628946,0.43892166,57.622253,1.8157212,0.43571407,0.0,23.34155,20.559101,18.84422,18.179735,17.59487,27.682491
9764,RMJ010848.9-011620.6,17.20368751192106,-1.2723995921801587,0.4794922,54.15937,1.8687711,-1.0,0.0,21.658424,21.302637,19.384604,18.50819,18.029093,28.318693
9767,RMJ024624.9-065948.1,41.603717312478466,-6.996689186371138,0.39567962,37.50094,1.1617361,0.42926392,0.0,22.861746,20.920076,18.980288,18.316727,17.857609,26.09069
9768,RMJ005821.3+004057.1,14.588749691211461,0.6825330069701177,0.39530006,38.828125,1.1373005,0.39960006,0.0,24.21609,20.83291,19.005468,18.31294,17.988787,22.42653
9769,RMJ020522.3-100012.6,31.342821076524707,-10.003487340128004,0.3157313,30.575182,0.9966115,-1.0,0.0,21.947693,20.01414,18.32336,17.71327,17.369705,18.141457
9771,RMJ111806.1+423225.8,169.5253224885555,42.54049504962179,0.5293487,72.6484,2.0980105,0.5005838,0.0,23.21087,20.88188,19.264425,18.273167,17.838104,44.09286
9772,RMJ111526.5+375855.0,168.8603289610606,37.9819432513814,0.36848757,35.82289,1.0301905,0.3775165,0.0,22.050312,20.690151,18.9186,18.301584,17.914913,22.131378
9773,RMJ114834.3+375018.2,177.14276586891685,37.838383673212526,0.50793076,58.262962,2.1951885,-1.0,0.0,26.214275,21.921803,20.147367,19.222305,18.763437,29.234241
9776,RMJ002322.9+074042.6,5.845463296527726,7.678493296440634,0.3717857,34.587242,1.0018067,-1.0,0.0,23.459326,20.969166,19.316532,18.681145,18.349556,24.39686
9777,RMJ141745.4+030107.1,214.43908454682918,3.0186425959784073,0.45540255,44.274147,1.6565232,0.47062904,0.0,22.983213,20.76694,18.950817,18.122057,17.744858,26.528334
9780,RMJ001500.7+265132.9,3.7531026034993715,26.859126470415703,0.38724968,39.468834,1.2771986,-1.0,0.0,20.604464,19.740826,18.007917,17.345778,16.968147,24.962702
9782,RMJ101821.9+153128.3,154.5912387053046,15.524541038527143,0.3530863,34.266884,0.996144,0.36818185,0.0,21.373558,19.601397,17.88466,17.263418,16.81478,26.58782
9784,RMJ145824.6+104842.4,224.60235887096005,10.811788603894275,0.38646162,33.855003,1.0282613,0.38705269,0.0,24.195555,20.430412,18.5787,17.989498,17.563564,23.2713
9786,RMJ163704.5+370807.6,249.26893316947832,37.135453723872395,0.5587922,80.260635,2.6312683,0.5920994,0.0,24.011421,21.701778,19.855305,18.879766,18.24443,37.45412
9788,RMJ002557.8+000734.3,6.4908118910308525,0.1261927287780044,0.3230056,31.261656,0.99756837,0.30759004,0.0,22.884615,20.08722,18.361748,17.771738,17.50235,20.780256
9789,RMJ123620.6+330851.5,189.08590807833562,33.14764036008166,0.43697137,46.150513,1.328216,-1.0,0.0,25.42966,21.325632,19.667559,18.889622,18.456463,28.466919
9792,RMJ152249.2+253519.3,230.70498922768917,25.58869031815801,0.56182885,68.865166,2.529404,-1.0,0.0,22.234495,21.869753,20.607021,19.86527,19.47241,35.1002
9793,RMJ102123.7+443823.3,155.34865228741202,44.63980272199074,0.3635936,43.557167,1.1139491,0.33654168,0.0,20.41628,18.936937,17.299725,16.698612,16.311941,33.316574
9794,RMJ085038.6+261355.0,132.66079533332552,26.231958178553192,0.49138176,50.055786,1.6847109,0.48614678,0.0,22.71478,20.889544,19.09259,18.281336,17.811522,33.25921
9795,RMJ020043.2+015829.3,30.179797380701075,1.9748116314415136,0.35968012,32.527817,1.0142564,0.35095248,0.0,24.051746,20.12629,18.230238,17.593866,17.28626,27.691036
9796,RMJ114602.9+522149.4,176.51192905981748,52.36372849328203,0.46154413,47.30989,1.544901,-1.0,0.0,23.86225,21.228525,19.740843,18.977446,18.494184,29.035137
9799,RMJ124118.8+142923.1,190.3283552159633,14.489761156258744,0.5029019,56.951035,1.8394254,0.49737462,0.0,24.636038,21.318623,19.687937,18.776749,18.369013,35.218933
9800,RMJ120737.8+331236.1,181.90749837648045,33.21003107827769,0.5082823,51.947403,1.8116093,-1.0,0.0,23.803593,21.244223,19.613186,18.697525,18.245047,30.485264
9802,RMJ004146.8+094040.7,10.444902000411787,9.677964742120336,0.420649,47.47769,1.4187324,0.38304022,0.0,21.243425,20.222527,18.5054,17.91094,17.48966,29.787592
9804,RMJ144520.0+000652.9,221.33351951841664,0.11468396071485483,0.30565202,30.971811,0.99496615,0.29437009,0.0,22.067142,19.416355,17.868647,17.306389,17.014097,22.137554
9805,RMJ101837.5-002830.0,154.65625855068924,-0.4750136427033143,0.47670132,48.66758,1.7698611,0.4657872,0.0,22.609491,20.954842,19.048643,18.280085,17.850054,27.934595
9806,RMJ111039.8+473330.9,167.66575917657676,47.55857922267023,0.56345546,82.12174,2.6106057,-1.0,0.0,21.051939,20.899279,19.383318,18.350153,17.885818,45.355167
9807,RMJ073406.2+401948.3,113.52579676354489,40.33007704008791,0.40849748,44.808075,1.2878973,0.38992476,0.0,20.931465,19.617708,17.84782,17.210453,16.7922,30.822094
9809,RMJ081920.2+112627.5,124.83435560759317,11.440977533330392,0.45084098,49.674408,1.4916704,0.43530098,0.0,21.63497,20.420319,18.677937,17.89647,17.504744,35.17378
9810,RMJ011051.9+223920.1,17.716362397148043,22.65557823115721,0.34906238,31.36844,1.0162731,0.32509696,0.0,21.518808,20.069817,18.415966,17.846838,17.46849,21.85651
9811,RMJ102216.0+630550.5,155.56656296772817,63.097374953832336,0.43332902,48.94217,1.3313711,-1.0,0.0,24.382605,21.96542,19.98647,19.288204,18.849129,28.665201
9813,RMJ075952.7+134852.7,119.96943304755818,13.814644500991623,0.53159314,68.392265,2.1725175,0.55121946,0.0,23.13362,21.254688,19.689657,18.68368,18.229439,37.604065
9814,RMJ170612.2+285448.9,256.55088418205077,28.913592323938605,0.49274448,83.81504,2.3419454,0.49043176,0.0,25.414095,22.143103,20.365685,19.35931,19.018309,33.633247
9815,RMJ142716.5+512712.2,216.8187434502634,51.45338710481505,0.44741493,48.07264,1.4484364,-1.0,0.0,22.938057,20.920784,19.316185,18.665703,18.359995,28.728128
9816,RMJ153205.2+394239.6,233.0216759441828,39.71100843681552,0.43130863,48.1184,1.3048435,0.43012834,0.0,21.648586,20.646889,18.737047,17.934074,17.592905,31.238201
9817,RMJ075246.8+453103.0,118.19511591683062,45.517491255920326,0.47791296,53.091522,1.7807646,0.46134812,0.0,22.159237,20.320833,18.749897,18.009409,17.58261,30.26788
9818,RMJ110713.9+331502.1,166.80793097725626,33.25059240327424,0.2691127,31.64303,0.9965763,0.2512963,0.0,20.107643,18.08268,16.58723,16.040154,15.750102,25.299131
9819,RMJ232158.7-013549.3,350.4946815835769,-1.5970237849038165,0.3657165,32.283737,1.0181643,0.3446691,0.0,22.193111,20.320107,18.519398,17.97143,17.567425,24.467457
9821,RMJ224127.1-093302.2,340.3627877194802,-9.550606488708121,0.45289692,48.74386,1.5989797,0.44850552,0.0,26.779383,20.866486,19.160313,18.341902,18.002928,26.381433
9822,RMJ105749.8+370856.8,164.45753366238839,37.149109883681525,0.50156283,60.42917,1.851317,0.5244474,0.0,26.401424,21.64368,20.043198,19.04823,18.815172,32.471283
9823,RMJ084812.6+313518.2,132.05258930943205,31.588385915562295,0.5411482,63.114044,2.342178,0.51635563,0.0,21.905409,20.792469,19.061234,18.157803,17.752914,35.61499
9824,RMJ235411.4+024007.0,358.5475794410087,2.668597286308095,0.23529084,31.993895,1.0461684,0.22674914,0.0,21.171347,18.182394,16.764307,16.233067,15.89613,24.624535
9826,RMJ144024.4+050854.7,220.10161331403364,5.148532990342603,0.3919116,40.71974,1.088717,0.39295405,0.0,22.11254,20.584532,18.884933,18.279081,17.809986,26.393978
9827,RMJ084726.4+202452.6,131.86000867811782,20.41461686021968,0.34318805,31.124361,0.9946283,-1.0,0.0,22.635607,20.246075,18.554678,17.960617,17.620457,20.009241
9828,RMJ100929.2+343032.2,152.37182889514565,34.50893693342338,0.3449925,32.405777,0.9939144,0.34173405,0.0,22.003832,19.74759,17.896275,17.273155,16.885105,22.790476
9830,RMJ015354.4+250949.4,28.4765632791773,25.163732599989345,0.5591569,79.802986,3.1010711,0.56646836,0.0,27.684414,22.109121,20.144081,19.136244,18.692911,32.377693
9831,RMJ080951.3+510637.3,122.46385015554165,51.110359873867516,0.3845156,38.187416,1.1532828,0.3941295,0.0,22.739172,20.82113,19.037401,18.375875,18.016422,22.663301
9832,RMJ101159.9+103509.4,152.99940684029048,10.585948166848217,0.48728463,45.143684,1.8148888,0.47445464,0.0,23.288372,21.861605,20.164333,19.38047,18.98909,25.439207
9834,RMJ222526.5-055605.1,336.3605939357228,-5.9347369659894955,0.5479625,87.79659,3.1501691,-1.0,0.0,20.476492,20.565876,18.948446,17.856438,17.398998,42.690025
9838,RMJ114219.6+173636.2,175.58169319472637,17.610043274515593,0.52205724,72.73993,2.159005,0.5326804,0.0,23.181154,22.053745,20.539804,19.589647,18.985321,38.573605
9840,RMJ014009.3+291256.8,25.03894112366578,29.21577303257429,0.38045323,40.109543,1.1919367,-1.0,0.0,21.605492,20.289967,18.363167,17.715776,17.284843,27.765991
9841,RMJ154840.4+253734.8,237.16813093478066,25.626339461938876,0.23299523,30.102278,1.0145887,0.22654213,0.0,20.32833,18.624796,17.195436,16.692038,16.450039,19.054722
9842,RMJ123303.4+014657.8,188.26418080881876,1.782725941958089,0.36588356,33.015976,1.0303301,0.38792926,0.0,24.246984,20.727093,18.872158,18.227972,17.908602,22.167784
9844,RMJ125636.1+312338.6,194.15033886785213,31.394057293851976,0.41004217,41.49774,1.2313286,-1.0,0.0,22.294123,21.06753,19.28307,18.602955,18.147875,24.50875
9845,RMJ222810.8-004848.2,337.04517079788377,-0.8134006823252536,0.34060353,30.346357,0.9937553,0.3269276,0.0,21.479298,19.27728,17.63012,17.023077,16.596243,31.177397
9846,RMJ115356.1+214554.6,178.48362401071302,21.765165298186655,0.42738876,37.897568,1.2600644,-1.0,0.0,22.335827,20.487717,18.851435,18.141663,17.754053,23.25077
9848,RMJ004130.3+262309.3,10.376140236036747,26.385911332118,0.5067653,77.3927,2.5913153,-1.0,0.0,23.329483,21.20046,19.407593,18.514229,18.14971,38.698914
9851,RMJ021435.8+310434.7,33.64927064331937,31.07629366774297,0.28973284,31.719305,1.0401258,-1.0,0.0,20.842632,19.171892,17.537554,17.011063,16.646852,27.654734
9853,RMJ093259.3+060359.1,143.2469484514022,6.0664063712200464,0.36452898,36.40258,0.9963803,-1.0,0.0,22.246552,20.936886,19.222624,18.587425,18.186186,24.915014
9858,RMJ224614.6+055828.5,341.5608971425007,5.974572188623554,0.34508377,31.154871,1.0005333,0.3398335,0.0,21.103853,19.621082,17.880413,17.272238,16.853693,22.964684
9862,RMJ233007.6+005643.3,352.5316157451671,0.9453477409527551,0.52025765,48.53029,2.1193614,0.5322723,0.0,26.607506,22.37827,20.163107,19.093248,18.614668,27.211721
9863,RMJ224022.8-033541.9,340.09486853639584,-3.594966505095348,0.42774582,43.17579,1.4372427,-1.0,0.0,23.99341,20.82062,19.023405,18.321777,17.972744,26.066555
9864,RMJ004722.4-011649.5,11.84331374789845,-1.280411598621186,0.35622123,34.190613,1.000152,0.3577234,0.0,23.623007,19.969383,18.103111,17.468172,17.134676,27.454174
9866,RMJ120002.1+090629.3,180.00872214215607,9.108132840615015,0.41373286,39.514595,1.3031214,-1.0,0.0,23.50428,21.532854,19.686874,19.058344,18.65054,26.187923
9867,RMJ004657.4+014330.4,11.73922616394259,1.725107478689764,0.3645437,32.558327,1.0154308,-1.0,0.0,21.529778,20.323792,18.518719,17.947388,17.476753,20.171045
9868,RMJ115136.8+220140.6,177.9034119807053,22.02795626224337,0.27276063,37.394157,1.0052252,-1.0,0.0,22.05692,20.411816,18.848482,18.24846,17.942726,19.85523
9870,RMJ151414.2+161310.3,228.5593060876517,16.219537054295678,0.41222787,35.89917,1.1905584,-1.0,0.0,25.835669,21.185171,19.530317,18.867176,18.491745,19.875116
9871,RMJ003301.9+103715.2,8.257745657527778,10.620899708027691,0.41880685,53.85427,1.3896093,-1.0,0.0,25.249598,21.528624,19.795408,19.054604,18.607128,31.113611
9875,RMJ235431.2+200953.9,358.63002141783636,20.164960015844684,0.50582296,64.24291,2.352833,-1.0,0.0,22.674911,21.55595,19.876537,18.924398,18.426912,29.104631
9878,RMJ122022.3+132538.0,185.0929733275467,13.427225445721602,0.31563976,31.902365,0.997368,0.2972737,0.0,20.337473,18.81948,17.198126,16.63645,16.254297,24.006588
9879,RMJ101143.7+572928.3,152.9320633448052,57.49120204523327,0.36404315,30.117533,0.9957381,0.3651774,0.0,22.593754,20.391459,18.692987,18.062069,17.664114,24.072033
9880,RMJ084809.7+270622.2,132.04053654972813,27.106178930654885,0.4393943,49.354057,1.4170285,0.41818073,0.0,21.593145,20.993357,19.127342,18.43642,18.008797,29.073013
9881,RMJ103441.1+260150.1,158.6713837843884,26.0305885079206,0.5056305,57.423935,1.9821259,-1.0,0.0,23.87289,21.639482,19.688938,18.770605,18.462366,37.38737
9883,RMJ133127.8+104707.8,202.86567016538478,10.785505542365659,0.49408478,50.650726,1.831873,0.4829893,0.0,22.06221,20.319315,18.6074,17.721796,17.24894,30.090782
9884,RMJ124824.5+292551.9,192.10190216067195,29.431091385283235,0.4422884,45.006386,1.3702906,0.4506746,0.0,22.644558,20.718391,19.048836,18.317005,17.836807,27.161358
9885,RMJ161741.3+423221.5,244.4222745863218,42.53931481167051,0.2986813,30.559927,0.99628305,0.29362106,0.0,21.773224,19.611279,18.046312,17.472935,17.160913,25.221561
9886,RMJ221047.8-024050.3,332.6992208151405,-2.680627985182749,0.41999257,47.6455,1.3761706,0.40946132,0.0,22.71821,20.782526,18.983192,18.238127,17.896902,28.919298
9888,RMJ115807.3+554459.4,179.53055942168362,55.749827540358645,0.503536,57.012054,1.9050177,-1.0,0.0,25.509594,21.642271,20.175585,19.22848,18.8684,29.1009
9890,RMJ013905.3-084919.1,24.772095824073773,-8.821972127930502,0.5155857,64.36495,2.3198106,-1.0,0.0,24.619997,21.384256,19.710041,18.643707,18.134115,34.71407
9892,RMJ094336.8+141551.1,145.90344419208594,14.264192344642682,0.51056373,50.543945,1.911968,0.4977977,0.0,24.972412,22.102238,20.372803,19.407564,18.923811,34.609276
9893,RMJ022854.0-005808.4,37.2251969369172,-0.9689966031865809,0.36826226,32.192207,1.0141706,0.36610064,0.0,22.469206,20.563755,18.75778,18.142494,17.734234,25.303062
9894,RMJ121812.5+510324.4,184.55226086312743,51.056777443164385,0.46188006,42.70289,1.6153471,0.43557012,0.0,24.273195,20.756475,19.03535,18.257326,17.898685,26.724527
9897,RMJ103916.3+123833.2,159.81782231722633,12.642559602184425,0.5627497,100.54975,2.7969322,0.6047061,0.0,25.465332,21.284088,19.908087,18.968563,18.71011,51.87922
9898,RMJ225409.9+142507.8,343.54126378205063,14.418829616632745,0.39052507,36.81447,1.1649244,0.32671958,0.0,22.58068,20.594524,18.7509,18.073551,17.619892,22.53448
9899,RMJ095029.7+623619.5,147.62357823733277,62.605420360937316,0.40596065,44.472466,1.2207444,0.389952,0.0,21.24773,20.099606,18.284369,17.642065,17.196543,30.18101
9900,RMJ222638.1+301201.5,336.65858525891747,30.2004034240676,0.49918583,76.15704,2.1752172,-1.0,0.0,22.236467,20.941172,19.077219,18.106659,17.674513,48.048107
9902,RMJ154111.4+065158.4,235.29764305061636,6.866229886827342,0.3410042,37.19584,0.99264145,0.36000156,0.0,22.921844,20.346666,18.728382,18.110569,17.875256,21.36177
9903,RMJ120320.1+374039.4,180.83363442299418,37.6776220918044,0.41679862,41.75708,1.1882592,0.40966314,0.0,24.287027,20.735502,19.078169,18.400532,18.079405,31.43958
9904,RMJ024727.2+031630.9,41.863490333644734,3.275247183789773,0.4458656,62.183487,1.5300671,0.44728816,0.0,22.598946,20.926752,19.18009,18.478119,17.962313,38.11591
9905,RMJ160907.2+223750.6,242.2801220182704,22.630730241371545,0.27417043,31.45997,0.9976684,0.26593664,0.0,20.778452,18.609905,17.043509,16.505068,16.189953,23.003384
9906,RMJ113557.6+653908.8,173.990016074114,65.65245053565808,0.3768124,37.638237,1.0294333,0.3760332,0.0,24.66794,20.101637,18.294838,17.671656,17.256613,25.759283
9907,RMJ010245.7+134042.7,15.690211259938565,13.678537185155763,0.48832008,53.39662,1.8184736,0.49298903,0.0,22.118475,20.6706,18.832037,17.860947,17.434048,32.234585
9909,RMJ101021.8+163743.1,152.59082062772313,16.628647002143104,0.38296643,31.52099,1.0372826,0.3781748,0.0,26.411037,20.387,18.693003,18.07102,17.680794,23.413294
9911,RMJ114649.9+213817.1,176.70799000998926,21.638069989507528,0.5100674,42.47406,1.8546408,-1.0,0.0,24.12162,21.54595,19.948154,19.02075,18.636908,25.43855
9913,RMJ101915.9+623708.1,154.81614613185477,62.618921114024864,0.3810623,35.01438,1.0687202,0.35066035,0.0,25.457037,19.887173,18.175611,17.546892,17.176044,27.21682
9914,RMJ151543.2+122902.4,228.92990095057775,12.483988975722282,0.32954746,30.315847,0.99911386,0.35872638,0.0,21.6935,19.883432,18.22168,17.604862,17.16907,17.21536
